,name,menu,address,zzim,rating
9989,포로이,"베트남쌀국수, 쌀국수",서울특별시 강북구 미아동 811-9,0,20점
9990,시골농장,"삼겹살, 잔치국수",서울특별시 강북구 수유동 279-48,6,19점
9991,북한산,"한우, 고기집, 비빔냉면",서울특별시 강북구 우이동 186-20,0,19점
9992,청량산비빔밥,"비빔밥, 불고기비빔밥, 떡만두국",서울특별시 강북구 수유3동 167-74,1,19점
9993,북촌손만두,"손만두, 튀김, 냉면",서울특별시 강북구 수유동 191-70,3,18점
9994,화로몽,"숯불닭갈비, 닭갈비, 냉면",서울특별시 강북구 미아동 55-48,3,17점
9995,오장동함흥냉면,"함흥냉면, 석쇠불고기, 냉면",서울특별시 강북구 수유동 568-31,13,16점
9996,고메당,"가츠동, 연어장덮밥, 모밀국수",서울특별시 강북구 번동 229-8,1,16점
9997,우이동,"멸치국수, 수제비, 열무국수",서울특별시 강북구 미아동 207-10,0,16점
9998,태능갈비,"갈비, 돼지갈비, 냉면",서울특별시 강북구 수유3동 176-71,4,16점
9999,호치민쌀국수,"쌀국수, 비빔쌀국수",서울특별시 강북구 수유동 54-5,6,15점
10000,족발야시장,"족발, 불족발, 막국수",서울특별시 강북구 수유동 224-5,3,15점
10001,길떡,"떡볶이, 라면, 사누끼우동",서울특별시 강북구 미아동 54-2,3,15점
10002,니뽕내뽕,"퓨전짬뽕, 짬뽕",서울특별시 강북구 수유동 229-2,17,15점
10003,산성골숯불화로구이,"돼지갈비, 화로구이, 냉면",서울특별시 강북구 번동 441-28,12,14점
10004,춘천골,"숯불닭갈비, 닭갈비, 막국수",서울특별시 강북구 수유3동 177-18,8,14점
10005,경성양꼬치,"양꼬치, 옥수수국수, 온면",서울특별시 강북구 미아동 54-89,12,14점
10006,스시광,"사시미정식, 스시, 우동",서울특별시 강북구 미아동 125-31,10,14점
10007,수유리우동집,"우동, 잔치국수",서울특별시 강북구 미아동 159-53,3,14점
10008,평화반점,"중국집, 짜장면, 간짜장",서울 강북구 미아동 81-29,4,14점
10009,육쌈냉면,"냉면, 숯불고기, 냉면집",서울특별시 강북구 미아동 58-3,1,14점
10010,황성,"중식당, 짜장면, 삼선짜장",서울특별시 강북구 우이동 564-3,5,14점
10011,솔샘,"감자탕, 뼈다귀, 수제비",서울특별시 강북구 송천동 374-13,3,13점
10012,태백숯불갈비,"돼지갈비, 갈비, 냉면",서울시 강북구 수유3동 178-2,3,13점
10013,풍천장어마을,"풍천장어, 장어, 열무국수",서울특별시 강북구 우이동 216-43,2,13점
10014,크래미김밥우동집,"김밥, 우동, 국수",서울특별시 강북구 수유동 725-12,6,13점
10015,원조막국수,"막국수, 냉면",서울특별시 강북구 수유동 659-32,8,13점
10016,그옛날수타짜장,"손짜장, 중국집, 볶음짬뽕",서울특별시 강북구 미아동 46-17,7,13점
10017,곰보냉면,"냉면, 냉면집",서울특별시 강북구 수유동 711-15,5,13점
10018,굴과찜사랑,"해물찜, 물회, 칼국수",서울특별시 강북구 번동 443-2,2,13점
10019,안성,"김치만두, 손칼국수, 칼국수",서울특별시 강북구 수유동 10-40,2,13점
10020,미스사이공,"쌀국수, 딤섬, 베트남쌀국수",서울특별시 강북구 번동 418-2,2,13점
10021,수유동면옥,"코다리, 냉면, 물냉면",서울특별시 강북구 수유동 47-52,2,13점
10022,박가바지락칼국수,"바지락칼국수, 칼국수",서울특별시 강북구 미아동 125-13,1,13점
10023,함지칼국수,"칼국수, 해물칼국수",서울특별시 강북구 미아동 224-59,1,13점
10024,베이징양꼬치,"양꼬치, 양갈비, 온면",서울특별시 강북구 수유동 177-48,2,13점
10025,오우동,"고등어, 우동, 소바",서울특별시 강북구 수유동 189-3,2,13점
10026,또와순두부수제비,"순두부, 수제비",서울특별시 강북구 수유동 229-37,2,13점
10027,미각양꼬치,"양꼬치, 꿔바로우, 짬뽕",서울특별시 강북구 수유동 174-37,1,13점
10028,서울명품민물장어,"민물장어, 장어, 잔치국수",서울특별시 강북구 미아동 42-117,1,13점
10029,부산아지매국밥,"국밥, 떡만두국",서울특별시 강북구 수유동 54-9,1,13점
10030,더파이어셰프,"피자무한리필, 파스타, 이탈리안레스토랑",서울특별시 강북구 미아동 860-189,27,28점
10031,올뜨레마레,"파스타, 빠네, 이탈리안레스토랑",서울시 강북구 수유동 191-20 3F (삼성빌딩 3층),17,24점
10032,파조쿠치나,"화덕피자, 파스타, 이탈리안",서울특별시 강북구 수유동 521-50,5,24점
10033,비바서울,"스테이크, 이탈리안레스토랑, 이탈리안",서울특별시 강북구 수유동 221-14 1층,1,18점
10034,마늘과올리브,"파스타, 알리오올리오, 이탈리안",서울특별시 강북구 번1동 418-9,2,14점
10035,백란,"한정식, 이탈리안레스토랑",서울특별시 강북구 우이동 244-3,0,12점
10036,써브웨이,"샌드위치, 이탈리안",서울특별시 강북구 미아동 58,0,12점
10037,써브웨이,"터키, 샌드위치, 이탈리안",서울특별시 강북구 번동 446-46,0,12점
10038,하양스키친,"파스타, 토마토스파게티, 이탈리안",서울특별시 강북구 수유동 23-4,0,12점
10039,써브웨이,"샌드위치, 이탈리안",서울특별시 강북구 미아동 682-11,0,12점
10040,보타니코,"파스타, 이탈리안레스토랑, 이탈리안",서울특별시 강북구 번동 418-11,0,9점
10041,키쉬미뇽,"타르트, 카페, 프랑스",서울특별시 강북구 미아동 55-14,4,30점
10042,세컨플로어,"칵테일바, 칵테일, 프렌치",서울특별시 강북구 미아동 55-19,1,13점
10043,프랑스포차미아,"프랑스, 와인, 프랑스식",서울특별시 강북구 미아동 55-19,0,12점
10044,얌미타이,"태국음식, 팟타이꿍, 타이음식",서울특별시 강북구 미아동 75-89,11,31점
10045,올드델리,"인도, 인도요리, 인도커리",서울특별시 강북구 수유동 191-2,3,30점
10046,해피쿡,"커리, 인도요리, 인도커리",서울시 강북구 인수동 47-53 2F,2,20점
10047,호치민쌀국수,"쌀국수, 비빔쌀국수, 베트남쌀국수",서울특별시 강북구 수유동 54-5,6,15점
10048,라무쏭,"쌀국수, 태국음식, 베트남쌀국수",서울특별시 강북구 수유동 279-90,1,13점
10049,포투비,"월남쌈, 짜조, 베트남쌀국수",서울특별시 강북구 번1동 416-124,4,12점
10050,아시안퀴진썬,"쌀국수, 나시고랭, 베트남쌀국수",서울특별시 강북구 수유동 191-70,2,12점
10051,포몬스,"쌀국수, 베트남쌀국수, 베트남쌀국수전문",서울특별시 강북구 미아동 160-3 2층,0,12점
10052,월남선생,"쌀국수, 베트남쌀국수, 베트남음식",서울특별시 강북구 번동 446-17,0,12점
10053,미스사이공,"쌀국수, 베트남쌀국수, 베트남음식",서울특별시 강북구 미아동 687-1,0,12점
10054,포앤시드니,"쌀국수, 월남쌈, 베트남쌀국수",서울특별시 강북구 수유동 191-12,0,12점
10055,하노이별,"쌀국수, 베트남쌀국수, 베트남쌀국수전문",서울특별시 강북구 미아동 75-206,0,12점
10056,포앤반,"쌀국수, 짜조, 베트남쌀국수",서울특별시 강북구 미아동 860-188,0,12점
10057,나이쏘이,"태국음식, 갈비, 베트남쌀국수",서울특별시 강북구 미아동 70-6,1,11점
10058,무수옥,"설렁탕, 내장탕, 육회비빔밥",서울특별시 도봉구 도봉동 600-4,268,68점
10059,삼오곱창,"곱창전골, 곱창구이, 소곱창전골",서울특별시 도봉구 도봉동 596-23,37,52점
10060,창동숯불돼지갈비,"돼지갈비, 왕갈비, 냉면",서울특별시 도봉구 창동 134-2,21,52점
10061,옹기꽃게장,"게장무한리필, 간장게장",서울특별시 도봉구 도봉동 282-17,44,51점
10062,동적불고기,"양념소갈비살, 불고기, 고기집",서울특별시 도봉구 쌍문동 100-35,69,50점
10063,뚱보냉면,"냉면, 칡냉면",서울특별시 도봉구 창1동 651-54,21,46점
10064,착한전복,"전복샤브샤브, 전복, 갈비찜",서울시 도봉구 창동 334,26,42점
10065,감포면옥,"갈비, 돼지왕갈비, 고기집",서울특별시 도봉구 쌍문2동 85-5,18,40점
10066,본토갈비,"돼지고기무한리필, 고기집, 닭갈비",서울특별시 도봉구 도봉동 617-22,2,40점
10067,아부찌부대찌개,부대찌개,서울시 도봉구 창동 805 제상가동 1층 107호,1,39점
10068,자연한그릇,"한식뷔페, 뷔페, 한식",서울특별시 도봉구 방학동 717-6,17,38점
10069,북청식당,"생고기, 삼겹살, 고기집",서울특별시 도봉구 창동 10-1,12,37점
10070,하누소,"어복쟁반, 갈비탕, 냉면",서울특별시 도봉구 창동 337-1,29,37점
10071,소달구지,"소고기, 소갈비살, 고기집",서울특별시 도봉구 도봉동 92-46,5,36점
10072,만이갈비,"돼지갈비무한리필, 고기집, 냉면",서울특별시 도봉구 창동 715-27,0,36점
10073,유미네튀김집,"튀김, 분식, 김밥",서울특별시 도봉구 창5동 135-15,4,36점
10074,채선당,"샤브샤브, 월남쌈샤브샤브, 칼국수",서울특별시 도봉구 쌍문동 88-1,2,36점
10075,최고집칼국수,"해물찜, 칼국수, 들깨수제비",서울특별시 도봉구 창동 443-7,12,34점
10076,춘천,"닭갈비, 닭볶음탕, 닭칼국수",서울특별시 도봉구 창동 661-32,4,31점
10077,명품,"돼지갈비, 고기집, 국밥",서울특별시 도봉구 쌍문동 631-3 지층2층,2,31점
10078,도봉족발,"족발, 냉채족발, 막국수",서울특별시 도봉구 도봉동 563-7,1,30점
10079,제일곱창,"곱창전골, 곱창, 전골",서울특별시 도봉구 창동 333,13,30점
10080,24시전주콩나물국밥,"전주콩나물국밥, 콩나물국밥, 콩나물해장국",서울시 도봉구 쌍문동 597,0,30점
10081,연안식당,"꼬막비빔밥, 해산물, 간장게장",서울 도봉구 쌍문동 96-28,0,30점
10082,장어가,"장어, 민물장어, 장어구이",서울시 도봉구 도봉동 560-14,7,29점
10083,남도생선구이,"생선구이, 고등어구이, 생선구이전문",서울특별시 도봉구 도봉동 281-15,1,29점
10084,불스떡볶이,"떡볶이, 닭도리탕",서울특별시 도봉구 방학동 719-2,1,28점
10085,일차돌,"차돌박이, 고기집, 수제비",서울특별시 도봉구 창동 743-4,0,28점
10086,가장맛있는족발,"족발, 불족발",서울특별시 도봉구 방학동 719-12,1,28점
10087,구석집,"한우, 생고기, 고기집",서울특별시 도봉구 창2동 650-4,1,28점
10088,박가부대찌개,"부대찌개, 닭갈비, 보쌈",서울특별시 도봉구 창4동 4 월드프라자 2층 203호,0,28점
10089,일등갈비,"등갈비, 김치찌개, 등갈비찜",서울특별시 도봉구 창동 651-13,4,28점
10090,혜화면옥,"갈비탕, 냉면, 갈비찜",서울 도봉구 쌍문동 88-4,0,28점
10091,소도둑,"소고기무한리필, 소고기, 고기집",서울특별시 도봉구 도봉동 560-19,2,28점
10092,뚱보족발보쌈,"족발, 보쌈",서울특별시 도봉구 방학1동 703-65,2,28점
10093,야끼니꾸골목,"야끼니꾸, 고기집",서울특별시 도봉구 창동 731-72,1,27점
10094,콩사랑두부,"두부보쌈, 두부, 보쌈",서울시 도봉구 도봉동 281-10,0,27점
10095,화로몽,"숯불닭갈비, 닭갈비",서울특별시 도봉구 창동 9-1,6,27점
10096,갯마을,"양갈비, 장어구이, 오리백숙",서울특별시 도봉구 도봉1동 280-6,0,27점
10097,참,"삼겹살, 생고기, 고기집",서울특별시 도봉구 창동 181-46,0,27점
10098,서서갈비,"갈비, 고기집, 냉면",서울특별시 도봉구 창동 743-24,0,27점
10099,신창족발,"족발, 막국수, 매운족발",서울특별시 도봉구 창동 453-1,0,27점
10100,문어주,"문어, 문어라면, 보쌈",서울특별시 도봉구 쌍문동 45-10,10,26점
10101,어랑,"생선구이, 삼치구이, 갈치구이",서울특별시 도봉구 도봉동 92-49,0,25점
10102,도야족발,"매운불족발, 족발",서울특별시 도봉구 창동 296-1,0,25점
10103,하이포크왕소금구이,"하이포크, 소금구이, 고기집",서울특별시 도봉구 창5동 135-14,9,25점
10104,선화창동빈대떡,"빈대떡, 홍어삼합, 막걸리",서울특별시 도봉구 창1동 659-9,8,25점
10105,갈비정원,"갈비, 돼지왕갈비, 고기집",서울특별시 도봉구 창5동 700-28,1,25점
10106,조마루감자탕,"감자탕, 뼈다귀해장국, 뼈해장국",서울특별시 도봉구 쌍문동 657,1,25점
10107,민들레,"순대국, 칡냉면",서울특별시 도봉구 창1동 657-83,5,25점
10108,창동두리네곱창,"곱창, 곱창볶음, 한식",서울특별시 도봉구 창동 286-10,1,24점
10109,묵은지사랑,"꼬막정식, 묵은지, 김치찌개",서울특별시 도봉구 도봉동 625-13,9,24점
10110,갑식이네,"낙지, 갑오징어, 쭈꾸미볶음",서울특별시 도봉구 방학동 716-5,2,24점
10111,제주돼지집,"오겹살, 고기집, 김치찌개",서울특별시 도봉구 창동 7,5,24점
10112,갈비둥지,"갈비, 갈비탕, 고기집",서울특별시 도봉구 방학1동 716,6,23점
10113,포대포,"껍데기, 돼지껍데기, 김치찌개",서울특별시 도봉구 창1동 659-1,2,23점
10114,공릉동닭한마리,"닭한마리, 밥집, 삼계탕",서울특별시 도봉구 창동 560-4,2,23점
10115,짚신매운갈비찜,"매운갈비찜, 돼지갈비찜",서울특별시 도봉구 창동 812,0,23점
10116,서원손칼국수,"해물칼국수, 칼국수",서울시 도봉구 도봉동 623-155,0,23점
10117,꽃게랑아구찜,"꽃게찜, 아구찜",서울시 도봉구 창동 657-44,0,23점
10118,소담,"보쌈, 매운족발, 보쌈김치",서울특별시 도봉구 쌍문동 81-171,1,23점
10119,영수네감자국,"감자국, 김치, 감자탕",서울특별시 도봉구 도봉1동 572,8,23점
10120,다이노오또꼬,"이자카야, 고등어구이",서울특별시 도봉구 방학동 692,0,23점
10121,설담재,"설렁탕, 갈비탕, 갈비찜",서울시 도봉구 창5동 715-32,12,23점
10122,백제갈비촌,"갈비탕, 곱창전골, 전골",서울특별시 도봉구 창동 10-3,0,23점
10123,빛나는바다,"횟집, 알탕",서울특별시 도봉구 쌍문동 80-18,8,23점
10124,오성정육식당,"꽃등심, 소고기, 고기집",서울특별시 도봉구 창동 651-2,1,22점
10125,하비루,,서울 도봉구 쌍문동 103-106,0,22점
10126,노말키친,"치킨스테이크, 파스타, 삼겹살",서울특별시 도봉구 창동 657-125,9,22점
10127,요리왕,"중화요리, 육개장, 콩국수",서울특별시 도봉구 창동 13-2,1,22점
10128,다래함박스텍,,서울특별시 도봉구 방학동 671 1층,1,22점
10129,대추나무집,"돼지갈비, 고기집, 함흥냉면",서울특별시 도봉구 창동 74-6,0,22점
10130,본죽,"전복죽, 죽집",서울특별시 도봉구 창동 254-35,2,22점
10131,묵고갈래솥뚜껑삼겹살,"삼겹살, 고기집",서울시 도봉구 창동 552-13,0,22점
10132,OK능이마을,"삼계탕, 능이오리백숙",서울시 도봉구 창동 10-2,0,22점
10133,밥장인돼지찌개,"돼지찌개, 찌개",서울 도봉구 창동 659-29 2층,0,22점
10134,자매식당,"제육볶음, 집밥, 김치찌개",서울 도봉구 창동 657-30 1층,0,22점
10135,뚱가의정부부대찌개,"닭곰탕, 부대찌개, 전골",서울시 도봉구 도봉동 563-7,0,22점
10136,강릉초당집,"초당순두부, 메밀전병, 닭도리탕",서울 도봉구 도봉동 282-294,0,22점
10137,우이정,"풍천장어, 장어, 메밀국수",서울특별시 도봉구 방학동 593-2,1,21점
10138,쌍문각갈비탕,"갈비탕, 갈비찜, 매운갈비찜",서울특별시 도봉구 쌍문동 315-354,6,21점
10139,전라도옛맛손팥칼국수,"팥칼국수, 바지락칼국수",서울특별시 도봉구 도봉동 282-333,2,21점
10140,조이키친,"치즈불닭, 차돌박이, 한식",서울특별시 도봉구 쌍문동 423-8,2,21점
10141,제주등대아구찜,"아구찜, 동태탕, 쭈꾸미비빔밥",서울특별시 도봉구 창동 14 2층,1,21점
10142,이차돌,"차돌박이, 고기집, 김치말이국수",서울특별시 도봉구 쌍문동 651,1,21점
10143,경복궁,"한정식, 생갈비, 냉면",창동서특별시 도봉구 창동 750,4,21점
10144,해피돈,"삼겹살, 고기집",서울특별시 도봉구 창동 826 북한산한신휴플러스 상가,0,21점
10145,대구달구벌막창,,서울특별시 도봉구 방학1동 673,0,21점
10146,북한산장어명가,"장작구이, 장어, 오리고기",서울특별시 도봉구 방학동 598-1,0,21점
10147,청양상회,"육칼, 냉면집, 설렁탕",서울특별시 도봉구 쌍문동 69-36,0,20점
10148,황금정원,"영양솥밥, 밥집, 막걸리",서울특별시 도봉구 방학동 598-1,0,20점
10149,우이목장,"정육식당, 소고기, 고기집",서울특별시 도봉구 쌍문동 103-152,0,20점
10150,화로상회,"돼지고기무한리필, 고기집, 삼겹살",서울특별시 도봉구 창동 659-32 2층,0,20점
10151,오리마을,"오리고기, 오리구이",서울특별시 도봉구 쌍문1동 343-2,3,20점
10152,섬진강매운탕,"매운탕, 삼겹살, 추어탕",서울특별시 도봉구 도봉1동 281-14,1,20점
10153,신전떡볶이,"치즈떡볶이, 떡볶이, 김밥",서울특별시 도봉구 도봉1동 567-1,1,20점
10154,김밥나라,"참치김밥, 김밥",서울특별시 도봉구 도봉동 561-10,1,20점
10155,반값소,"소고기, 전복, 고기집",서울특별시 도봉구 방학동 669-3,0,20점
10156,청석골,"멸치국수, 검은콩국수",서울특별시 도봉구 도봉2동 89-150,0,20점
10157,당일왕족발,"족발, 왕족발",서울특별시 도봉구 방학동 716-5,6,19점
10158,수정궁,"오향장육, 만두, 중식당",서울시 도봉구 방학동 669-3,102,56점
10159,쌍문동판다쓰,"멘보샤, 중식당, 중국요리",서울특별시 도봉구 쌍문동 395-6,9,43점
10160,문성해물짬뽕,"해물짬뽕, 중국집, 중식당",서울특별시 도봉구 쌍문동 103-153,5,35점
10161,창동짬뽕,"짬뽕, 해물짬뽕, 중식당",서울특별시 도봉구 창동 74-25,10,34점
10162,몸애존짜장,"짜장, 중화요리, 중식",서울시 도봉구 방학동 633-1,0,28점
10163,사거리짬뽕집,"짬뽕, 오징어짬뽕, 중식당",서울특별시 도봉구 방학동 677-20,44,27점
10164,미화반점,"짜장, 중국집, 중식당",서울시 도봉구 창동 296-6,0,27점
10165,한스친친,"짜장, 중국집, 고급중식당",서울 도봉구 창동 338 신원리베르텔 2층 203호,0,27점
10166,차우,"중식, 탕수육, 중국요리",서울특별시 도봉구 창동 338 신원리베르테 2층,7,24점
10167,황금성,"중국집, 탕수육, 중국요리",서울특별시 도봉구 쌍문동 423-17,2,23점
10168,요리왕,"중화요리, 중국요리, 중식당",서울특별시 도봉구 창동 13-2,1,22점
10169,남경,"짜장면, 중국집, 중식당",서울특별시 도봉구 창1동 341,3,22점
10170,라화쿵부,"마라탕, 마라샹궈, 중식당",서울 도봉구 창동 74-5 2층,0,21점
10171,미미,"중식당, 짜장면, 중국요리",서울특별시 도봉구 창동 657-111 1층,18,21점
10172,쎄쎄,"중국집, 탕수육, 중국요리",서울시 도봉구 쌍문1동 423-99,3,20점
10173,마차이나,"중화요리, 고추잡채, 중국요리",서울특별시 도봉구 창동 134-36,3,18점
10174,윤짬뽕,"짬뽕, 문어, 중식당",서울특별시 도봉구 방학동 669,1,17점
10175,전설의짬뽕,"짬뽕, 탕수육, 중국요리",서울특별시 도봉구 창5동 731-102,3,15점
10176,수정각,"유니짜장, 중식당, 중화요리",서울특별시 도봉구 도봉동 616-14,2,14점
10177,화원,"중국집, 탕수육, 중국요리",서울특별시 도봉구 창동 635-5,1,13점
10178,차이나짬뽕,"중국집, 짬뽕, 중식당",서울특별시 도봉구 창동 8-1,2,13점
10179,홍방원,"간짜장, 탕수육, 중식",서울특별시 도봉구 도봉동 596-2,1,13점
10180,구풍원,"중국집, 중식당",서울특별시 도봉구 창3동 502-26,2,13점
10181,홍짜장,"중국요리, 짜장, 중식당",서울특별시 도봉구 방학동 717-6,3,12점
10182,락궁,"중국집, 짜장면, 중식당",서울특별시 도봉구 쌍문동 349-32,0,12점
10183,다래성,"닭강정, 중식당",서울특별시 도봉구 쌍문동 123-74,0,12점
10184,상하이,"짜장면, 중식당, 중화요리",서울특별시 도봉구 창3동 540-10,0,12점
10185,송림각,"탕수육, 중식당",서울특별시 도봉구 방학동 271-2,0,12점
10186,중화명가,"쟁반짬뽕, 치즈고로케, 중식당",서울특별시 도봉구 창5동 715-51,0,12점
10187,최고성,"탕수육, 중국집, 중식당",서울특별시 도봉구 쌍문4동 218,0,12점
10188,홍콩반점,"냉짬뽕, 쟁반짜장, 중식당",서울특별시 도봉구 방학2동 666-4,0,12점
10189,장강,"깐풍기, 중국집, 중식당",서울특별시 도봉구 방학1동 701,0,12점
10190,요리왕,"중국집, 중국요리, 중식당",서울특별시 도봉구 창2동 582-65,0,12점
10191,동화루,"중국음식점, 짬뽕, 중국요리",서울특별시 도봉구 방학동 720-33,0,12점
10192,황제의짬뽕,"짬뽕, 짬뽕전문점, 중식",서울특별시 도봉구 도봉동 635-2,1,12점
10193,원성반점,"중국집, 짜장면, 중식당",서울시 도봉구 쌍문동 85-27,0,12점
10194,북경탕수육,"탕수육전문, 탕수육, 중식당",서울특별시 도봉구 방학동 692-12,0,12점
10195,꽁시꽁시,"중국집, 탕수육, 중국요리",서울특별시 도봉구 방학동 707-7,0,12점
10196,중화요리쎼쎼,"깐풍새우, 사천탕수육, 중화요리",서울특별시 도봉구 도봉동 617-24,0,12점
10197,챠이니스,"중국집, 짜장면, 중식당",서울특별시 도봉구 창동 608-159,0,12점
10198,메이콴,"중국요리, 짜장면, 고급중식당",서울특별시 도봉구 도봉동 636-20,0,12점
10199,원빈,"잡채밥, 중국집, 중식당",서울특별시 도봉구 창2동 621-4,0,12점
10200,오짬내짬,"중화요리, 짬뽕, 중국집",서울특별시 도봉구 창동 655-20,0,12점
10201,짜장마을,"짜장, 중국요리, 중식당",서울특별시 도봉구 방학동 718-7,0,12점
10202,챠이니s,"중국집, 중식당",서울특별시 도봉구 창동 608-159,0,12점
10203,레드차이나,"오징어덮밥, 군만두, 중식",서울특별시 도봉구 방학동 632-13,0,12점
10204,홍대교동짬뽕,"짜장면, 짬뽕, 중식당",서울특별시 도봉구 쌍문동 44-1,0,12점
10205,락궁반점,"중국집, 중식당",서울특별시 도봉구 쌍문2동 641,0,12점
10206,산동성,"짜장면, 탕수육, 중식당",서울특별시 도봉구 쌍문동 422-112,0,12점
10207,만수장,,서울특별시 도봉구 방학2동 616-7,0,12점
10208,향원,"보리밥, 중식당",서울특별시 도봉구 창동 596-19,0,12점
10209,24시차이나타운,"중국요리, 군만두, 중식당",서울특별시 도봉구 창동 320-1,0,12점
10210,락궁,"중화요리, 짜장면, 중식당",서울특별시 도봉구 도봉동 631-25,0,12점
10211,여향짬뽕,"중국집, 중식, 중식당",서울특별시 도봉구 방학동 665-16,0,12점
10212,미성각,"짜장면, 중국요리, 중식당",서울특별시 도봉구 창동 16,0,12점
10213,차이나타운,"이과두주, 짜장면, 중국요리",서울특별시 도봉구 도봉1동 575-7,1,12점
10214,챠이니S,"탕수육, 만두, 중식당",서울특별시 도봉구 도봉동 612-9,0,12점
10215,란주,"꿔바로우, 사천식, 중식당",서울특별시 도봉구 창동 291-1,0,12점
10216,쌍문면사무소,"면요리, 중국집",서울특별시 도봉구 창동 651-64,0,12점
10217,신라삼계탕,"곱창전골, 삼계탕, 중식",서울특별시 도봉구 도봉동 561-4,0,12점
10218,청원반점,,서울특별시 도봉구 도봉동 556-21,0,12점
10219,한강반점,"중국집, 팔보채, 중식당",서울특별시 도봉구 방학동 645-33,0,12점
10220,다래성,,서울특별시 도봉구 도봉동 81-1,0,12점
10221,난짜장,"짜장, 짬뽕, 중식당",서울특별시 도봉구 도봉동 611-25,0,12점
10222,청해진,"사천식탕수육, 공부가주, 중식당",서울특별시 도봉구 도봉동 575-2,0,12점
10223,국일관,"송이밥, 해삼탕, 중국요리",서울특별시 도봉구 방학1동 650-3,0,12점
10224,동화루,,서울특별시 도봉구 도봉동 81-1,0,12점
10225,짬뽕키친,,서울특별시 도봉구 도봉동 282-317,0,12점
10226,육영탕수육,중식당,서울특별시 도봉구 도봉동 30-1,0,12점
10227,조선제일짬뽕화원,"짬뽕, 중식, 중식당",서울특별시 도봉구 도봉동 626-88,0,12점
10228,메이다이닝,"유러피안, 레스토랑, 카페",서울시 도봉구 도봉동 470-3,67,57점
10229,카페,"치즈케이크, cafe, 카페",서울특별시 도봉구 창동 813,16,41점
10230,와겐커피,"카페, 커피, 까페",서울특별시 도봉구 방학동 716-14,2,41점
10231,디아망,"다쿠아즈, 카페, 디저트카페",서울특별시 도봉구 창동 581-77,1,35점
10232,쌍문동커피,"커피, 카페, 민트카페모카",서울특별시 도봉구 창동 658-49,4,33점
10233,카페작약,"마카롱, 카페, 혼카페",서울특별시 도봉구 창동 659-1,6,32점
10234,도봉산커피,"카페, 까페, 카페라떼",서울특별시 도봉구 도봉동 282-316,1,30점
10235,행복한이야기,"북카페, 카페",서울특별시 도봉구 창동 20,1,29점
10236,꿀소담,"수제청, 디저트카페, 카페",서울시 도봉구 창동 269-4,1,28점
10237,렛츠롱,"마카롱, 카페, 디저트카페",서울특별시 도봉구 쌍문동 103-9 힐트리움아파트 106동 1층,1,27점
10238,아이보리,"커피, 카페, cafe",서울 도봉구 창동 676-76,0,27점
10239,커피,"수제청, 카페, 갤러리카페",서울특별시 도봉구 창동 252,0,26점
10240,엉클두,"커피, 카페, 카페라떼",서울특별시 도봉구 창동 286-6,7,25점
10241,여전히달달해,"마카롱, 인절미, 카페",서울특별시 도봉구 창동 296-38,1,25점
10242,카페152길,"베이커리카페, 카페",서울특별시 도봉구 도봉동 622-64,1,24점
10243,도봉관,"커피, 카페, 디저트카페",서울시 도봉구 창동 700-27,1,24점
10244,파린두스,"케이크, 카페, 디저트카페",서울특별시 도봉구 방학동 718-7,3,23점
10245,산과산사이,"커피, 커피숍, 카페",서울특별시 도봉구 도봉2동 44-5,4,22점
10246,스타벅스,"샌드위치, 카페라떼, 카페",서울특별시 도봉구 창동 659-5,0,22점
10247,그리다꿈,,서울시 도봉구 창동 331-2 중앙빌딩 102호,0,22점
10248,카페,"케익, 커피, 카페",서울시 도봉구 창동 651-81,0,22점
10249,스노우플러스,카페,서울특별시 도봉구 도봉동 632-6,0,21점
10250,커피지애,"커피, 카페",서울특별시 도봉구 창동 826,0,21점
10251,Cafe1253,"칵테일, 카페, cafe",서울특별시 도봉구 도봉동 62-4,1,21점
10252,뮤즈서울,"샌드위치, 카페",서울특별시 도봉구 창동 819,1,21점
10253,카페,"카페, 디저트, cafe",서울특별시 도봉구 쌍문동 88-21 2층,0,20점
10254,유리키친,"마카롱, 카페",서울시 도봉구 도봉동 30-1 상가1동 지하1층,0,20점
10255,가배미혼,"커피, 카페, 카페라떼",서울특별시 도봉구 쌍문동 88-97,2,19점
10256,룬발롱,"루프탑, 펍, 까페",서울특별시 도봉구 쌍문2동 80-60,7,19점
10257,투썸플레이스,"커피, 카페, 디카페인아메리카노",서울 도봉구 창동 715-1,0,19점
10258,카페,"커피, 카페, 카페라떼",서울특별시 도봉구 창5동 296-1 타임프라자 1층,0,19점
10259,트리킹즈커피,"커피, 카페, 카페쓰어다",서울특별시 도봉구 창동 715-3,0,19점
10260,카페306,"카페, 카페라떼, cafe",서울특별시 도봉구 방학동 596-1,0,18점
10261,에스트로,"카페, 까페, 브런치카페",서울특별시 도봉구 창동 262-6,0,18점
10262,카페,,서울 도봉구 창동 667-5,0,18점
10263,이디야,"커피, 카페",서울특별시 도봉구 쌍문동 651,0,17점
10264,웨이크업,"쿠키, 카페",서울특별시 도봉구 쌍문1동 423-13,3,14점
10265,만랩커피,"커피, 카페",서울특별시 도봉구 창동 74-7,1,14점
10266,카미노,"로스팅, 카페, 로스터리카페",서울특별시 도봉구 방학동 671-18,2,13점
10267,커피공장2010,"커피, 카페, 카페라떼",서울특별시 도봉구 쌍문동 423-99,2,13점
10268,히수커피,"커피, 카페",서울특별시 도봉구 방학1동 687-35,1,13점
