,station,name,ribbonType,menu,priceRange
4240,산성,수유갈비산성골,RIBBON_ONE,"숯불돼지갈비, 숯불삼겹살(각 600g 1만9천원), 숯불떡갈비(200g 1만1천원), 한우꽃생등심(200g 2만9천원), 한우차돌박이, 한우육회(각 200g 2만원), 숯불생오리(한마리 1만9천원)",2~4만원대
4241,산성,아라비카,RIBBON_ONE,"핸드드립커피(7천5백원~9천원), 베리에이션커피(7천원~8천5백원), 허브차(7천5백원), 칵테일(9천5백원), 맥주(8천원~8천5백원), 당근케이크, 치즈케이크, 브라우니(각 7천원), 햄치즈샌드위치(9천원) ",1만원 미만
4242,산성,예당큰집,RIBBON_ONE,"한정식(1인 3만원, 5만원, 7만원) ",4~10만원대
4243,산성,오복손두부,RIBBON_ONE,"주먹두부(1만원), 두부전골(중 2만4천원, 대 3만2천원), 순두부백반(7천원), 산채비빔밥(8천원), 닭백숙, 닭볶음탕, 닭도가니(각 4만5천원), 오리백숙, 오리탕, 오리구이(각 5만원), 옻닭백숙, 옻오리(각 5만5천원) ",1~2만원대
4244,산성,유정집,RIBBON_ONE,"능이오리백숙(7만원), 능이닭백숙(6만5천원), 오리도가니탕, 한방오리탕, 한방오골계탕(각 6만원), 누룽지백숙탕(5만5천원), 더덕구이, 오징어볶음(각 2만원), 해물파전, 도토리묵, 손두부(각 1만2천원) ",2~4만원대
4245,산성,지리산어탕국수,RIBBON_ONE,"어탕국수, 어탕(각 8천원), 메기구이(1만2천원), 메기장떡(4천원) ",1만원 미만
4246,산성,커피아저씨,RIBBON_ONE,"베리에이션커피(4천원~6천원), 핸드드립커피(5천원~7천원), 에이드(5천5백원), 조각케이크(4천5백원) ",1만원 미만
4247,산성,가야,NOT,"한정식(2만9천원, 3만7천원, 5만원), 점심특선(1만5천원), 점심저녁특선(2만원) ",2~4만원대
4248,산성,가야밀냉면,NOT,"밀냉면, 비빔냉면, 콩냉면, 해물칼국수(각 7천원), 회비빔냉면, 감자전(각 8천원), 왕만두(5천원), 해물파전(1만원)",1만원 미만
4249,산성,강나루,NOT,"장어구이(2인 기준 7만6천원), 토종닭백숙(중 5만원, 대 6만5천원)",2~4만원대
4250,산성,건강한밥상,NOT,"곤드레밥상(2인 이상, 1인 8천5백원), 누룽지엄나무오리백숙, 토종닭백숙, 토종닭볶음탕(각 5만5천원), 맷돌녹두전, 도토리묵, 담양떡갈비(각 1만2천원) ",2~4만원대
4251,산성,대왕성,NOT,"짜장면(5천원), 삼선간짜장, 새우볶음밥(각 7천원), 삼선짬뽕(9천원), 탕수육(소 1만7천원, 중 2만2천원, 대 2만7천원)",1~2만원대
4252,산성,대우장,NOT,"토종닭백숙, 토종닭볶음탕(각 4만5천원), 도토리빈대떡, 두부, 도토리묵(각 7천원), 해물파전(1만원)",2~4만원대
4253,산성,두메산골,NOT,"옻닭백숙, 한방백숙, 닭도가니, 닭묵은지볶음탕, 황기백숙, 닭볶음탕, 옻오리백숙, 한방오리백숙, 오리도가니, 오리탕, 오리백숙, 오리구이(각 6만원), 능이버섯백숙(7만원), 두부전골(소 2만5천원, 대 3만5천원), 더덕구이(2만원) ",2~4만원대
4254,산성,메밀꽃,NOT,"메밀막국수(6천원), 메밀칼국수(6천원), 메밀묵밥(7천원), 메밀전(7천원), 메밀들깨수제비(7천원), 메밀전병(7천원)",1만원 미만
4255,산성,메종드포레,NOT,"베리에이션커피, 홈메이드차, 생과일주스(각 7천원~8천원) ",1만원 미만
4256,산성,모우모우,NOT,"메밀막걸리(500ml 5천원), 금정산성막걸리, 배다리막걸리, 하얀연꽃막걸리, 덕산막걸리, 옥수수막걸리(각 500ml 6천원), 유자막걸리(500ml 7천원), 칵테일막걸리(500ml 1만원), 불고기김치나초(1만8천원)",1~2만원대
4257,산성,반월정별관,NOT,"산채정식(2인 3만6천원), 닭백숙, 닭볶음탕, 닭도가니, 오골계(각 4만5천원), 오리탕, 오리백숙, 토끼탕, 꿩탕(각 5만원), 산채정식, 옛날불고기정식(각 3만6천원), 더덕구이, 숯불불고기(각 1만5천원)",1~2만원대
4258,산성,벽수장,NOT,"토종닭백숙, 토종닭볶음탕, 오리훈제구이와들깨수제비, 오리훈제찜(각 5만원), 오리백숙(5만5천원)",2~4만원대
4259,산성,부자떡집,NOT,"인절미(소 3천원, 대 4천원), 찰설기(4천8백원), 흑임자인절미(5천원) ",1만원 미만
4260,산성,산성목살,NOT,"생목살(120g 1만원), 생삼겹살(120g 1만1천원), 생항정살(120g 1만2천원), 된장찌개(3천원), 점심특선(5천원) ",2~4만원대
4261,산성,산성민속집,NOT,"두부전골(소 2만원, 대 2만5천원), 돌솥정식(2인 2만4천원), 묵밥(7천원), 더덕구이(1만8천원), 민속촌두부김치, 도토리묵, 녹두전(각 1만원)",1~2만원대
4262,산성,산성숯불갈비,NOT,"한우갈빗살, 한우등심(각 110g 2만원), 한우안창살(110g 2만5천원), 한우떡갈비 순두부뚝배기정식(1만원)",4~10만원대
4263,산성,산성집,NOT,"흑염소(300g 3만5천원), 오리불고기(600g 4만원), 오리백숙(4만5천원), 닭백숙(4만원), 닭볶음탕(4만5천원) ",2~4만원대
4264,산성,산성창녕집,NOT,"흑염소불고기(3만원), 오리불고기(3만5천원), 오리백숙(3만5천원), 닭도리탕(3만5천원)",1~2만원대
4265,삼가,하모,RIBBON_ONE,"반상(2만9천원~7만7천원), 헛제삿밥(1만1천원), 조선잡채, 육전, 가오리회무침(3만원), 바다장어구이(5만원)",2~4만원대
4266,삼가,문호리팥죽,NOT,"팥죽(1만2천원), 팥칼국수, 얼큰칼국수(각 1만원), 해물파전(1만5천원), 감자전(1만4천원) ",1~2만원대
4267,삼가,백운산장,NOT,"칼국수(4천원), 손두부(5천원), 옥수수엿술(6천원), 토종닭백숙, 토종닭볶음탕(3만5천원), 옻닭(4만원)",1만원 미만
4268,삼가,우렁각시,NOT,"우렁쌈밥(8천원), 우렁뚝배기전골, 우렁새싹비빔밥(각 7천원), 우렁오리볶음(대 3만원, 소 2만원), 우렁전골(대 3만원, 중 2만5천원, 소 2만원), 우렁회, 우렁찜(각 대 2만5천원, 중 2만원, 소 1만5천원), 우렁무침(대 2만원, 중 1만5천원, 소 1만원)",1~2만원대
4269,삼동,대려도,RIBBON_TWO,"삼선짜장면(9천원), 삼선짬뽕(1만1천원), 크림중새우(소 4만원, 대 5만7천원), 멘보샤(소 3만5천원, 대 4만6천원), 탕수육, 깐풍기(소 2만8천원, 대 4만원), 전가복(소 5만4천원, 대 7만7천원), 점심코스(2만9천원~3만9천원), 저녁코스(4만9천원~15만원)",4~10만원대
4270,삼동,도라지식당,RIBBON_TWO,"갈치구이(1만8천원), 고등어구이(1만6천원), 해물뚝배기(1만5천원), 옥돔구이(3만2천원), 갈치조림(소 1만9천원, 중 5만5천원, 대 6만5천원), 고등어조림(중 3만원, 대 3만8천원)",1~2만원대
4271,삼동,레스토랑에빗,RIBBON_TWO,"런치테이스팅코스(7만5천원),  디너숏코스(15만원), 디너롱코스(18만원)",10~20만원대
4272,삼동,봉우리,RIBBON_TWO,"점심반상(2만9천원~3만5천원), 봉우리정식(4만5천원), 식객정식(5만5천원), 상견례정식(5만원), 셰프스페셜정식(7만7천원)",4~10만원대
4273,삼동,옥동식,RIBBON_TWO,"돼지곰탕(9천원, 특 1만4천원), 잔술(2천원)",1만원 미만
4274,삼동,지아니스나폴리,RIBBON_TWO,"파스타(1만5천원~2만3천원), 리조토(1만8천5백원~2만3천원), 라자냐(1만9천5백원), 피자(1만2천원~2만4천원), 애피타이저(1만5천원~2만5천원), 샐러드(1만5천원~2만1천원)",2~4만원대
4275,삼동,파티세리바이가루하루,RIBBON_TWO,"피스타치오에클레어, 더블바닐라타르트(8천원), 레몬타르트(8천5백원), 피낭시에블루치즈(3천2백원), 사블레비에노아즈(2천5백원), 커피(5천원), 홍차(7천원)",1~2만원대
4276,삼동,해남천일관,RIBBON_TWO,"점심코스(4만원), 저녁코스(12만원)",10~20만원대
4277,삼동,허우,RIBBON_TWO,"불도장(1인 15만원), 겨자소스삼선전채, 전복전채, 모둠전채(각 11만8천5백원), 오향장육, 오채수정피전채(각 10만6천5백원), 해산물맑은수프, 킹크랩수프, 산라탕(각 1인 3만8천원), 파파야버섯맑은수프(6만원), 전복소스타이거상어지느러미(1인 21만원), 상어꼬리지느러미찜, 사천식상어꼬리지느러미찜(각 1인 15만원)",10~20만원대
4278,삼동,502커피로스터스,RIBBON_ONE,"아메리카노, 에스프레소(각 4천원), 카페라테, 플랫화이트(각 4천5백원), 아인슈페너(5천원), 싱글오리진(5천원~6천원), 클로이드크림(4천5백원), 크램티세트(7천5백원)",1만원 미만
4279,삼동,고래불,RIBBON_ONE,"생꽃새우(7만7천원), 해산물모둠(5만5천원), 안주모둠물회(4만5천원), 거북손(3만5천원), 점심코스(1인 2만7천원, 3만6천원), 디너코스(1인 5만5천원, 7만5천원, 9만5천원)",4~10만원대
4280,삼동,그릴아지사이,RIBBON_ONE,"고로케오므라이스(1만원), 돈가스(8천원), 스키야키(1만5천원), 모둠꼬치구이(2만5천원), 닭가라아게(1만8천원)",1~2만원대
4281,삼동,닐모리동동,RIBBON_ONE,"피자, 스튜(각 1만8천원~2만1천원), 파스타(1만5천원~1만8천원), 흑돼지파에야(1만8천원), 솜사탕아포가토(7천원), 한라산빙수(1만3천원), 냄비브라우니(1만3천원) ",1~2만원대
4282,삼동,달반늘,RIBBON_ONE,"장어양념돌판구이(1만4천원), 장어탕(5천원), 장어탕정식(8천원) ",1~2만원대
4283,삼동,대우식당,RIBBON_ONE,"부대찌개(1만1천원), 등심부대찌개(1만9천원), 소시지(1만3천원), 등심구이, 안심구이(각 150g 3만9천원)",1~2만원대
4284,삼동,동경전통육개장,RIBBON_ONE,"전통육개장, 칼국수육개장, 사골갈비탕(각 8천원), 갈비육개장(1만원), 사골곰탕, 황태북엇국(7천원), 육개장전골(3만원)",1만원 미만
4285,삼동,동방미식,RIBBON_ONE,"마라탕, 마라샹궈(각 2인  2만3천원), 마라깐풍기( 1만8천원), 궈바로우(1만2천원), 마라바지락볶음(1만2천원), 돼지고기숙주볶음(1만5천원)",1~2만원대
4286,삼동,레드마블하우스,RIBBON_ONE,"눈꽃등심(150g 5만8천원), 생등심(150g 4만5천원), 살치살(130g 6만7천원), 갈비꽃살(130g 6만7천원), 생갈비, 양념생갈비(각 220g 6만9천원), 육회(130g 2만9천원) ",10~20만원대
4287,삼동,루프탑클라우드,RIBBON_ONE,"위스키(shot 1만5천원~4만7천원), 칵테일(2만2천원~2만6천원), 맥주(1만5천원~2만원), 피시앤칩스(3만2천원)",2~4만원대
4288,삼동,마키노차야,RIBBON_ONE,"평일런치(어른 2만9천9백원, 초등학생 2만2천원, 미취학아동 1만3천2백원), 평일디너, 주말, 공휴일(각 어른 4만4천9백원, 초등학생 2만8천6백원, 미취학아동 1만3천2백원)",4~10만원대
4289,삼동,바이로이트,RIBBON_ONE,"슈바인학센(4만원), 슈니첼(2만5천원), 브랏부어스트(2만8천원), 뮌세너바이스(3만원), 그릴부어스트(2만2천원) ",2~4만원대
4290,삼동,부산양곱창,RIBBON_ONE,"양구이, 곱창, 대창(각 3만2천원), 곱창전골(중 4만원, 대 5만원), 양김치볶음밥, 김치우동(각 8천원), 야콘냉면(6천원)",2~4만원대
4291,삼동,선명횟집,RIBBON_ONE,"돌돔(1kg 23만원), 다금바리(1kg 25만원), 모둠회(소 10만원, 중 13만원, 대 15만원), 돔모둠(소 15만원, 중 20만원, 대 25만원), 해산물모둠, 한치회(각 5만원) ",4~10만원대
4292,삼동,셰막,RIBBON_ONE,"막걸리(7천원~1만5천원), 전통맥주(1만2천원), 숯불목살양념구이(1만8천원), 감자튀김닭볶음탕(2만원), 찹쌀순대볶음(1만7천원)",2~4만원대
4293,삼동,신정,RIBBON_ONE,"오리구이(반마리 4만원, 한마리 7만8천원), 징기스칸(5만5천원), 양갈비구이(소 4만원, 대 6만원), 곱창전골(5만8천원)",2~4만원대
4294,삼동,알베르,RIBBON_ONE,"베리에이션커피(5천원~6천5백원), 차(6천5백원~7천5백원), 에이드, 생과일주스(각 8천원), 스콘(3천8백원), 치즈케이크, 티라미수(각 7천원), 피칸크림치즈쿠키, 말차콩고물쿠키(각 3천2백원), 브런치(9천5백원)",1만원 미만
4295,삼동,오무라안,RIBBON_ONE,"소바(8천원~1만3천원), 돈가스, 가쓰동, 나베야키우동(각 1만2천원), 규동, 에비텐동(각 1만3천원), 모둠튀김(2만5천원), 모둠사시미(5만5천원), 샤부샤부(1인 6만원), 카모세이로소바, 카모소바(각 1만3천원), 연어덮밥(1만7천원), 스페셜텐동(2만5천원)",1~2만원대
4296,삼동,우동명가기리야마본진,RIBBON_ONE,"덴푸라+우동콤보, 덴푸라+자루우동콤보(각 1만5천원), 스키야니나베우동, 미소돈가스(각 1만6천원), 스시플래터(1인 1만5천원), 기리야마코스(1인 6만원)",2~4만원대
4297,삼동,우리식당,RIBBON_ONE,"멸치쌈밥(1만원), 갈치찌개(1만5천원), 갈치구이(2만원), 갈치무침, 멸치회무침(각 소 2만원, 중 3만원, 대 4만원), 멸치구이(2만원) ",1~2만원대
4298,삼동,원주추어탕,RIBBON_ONE,"갈아서추어탕(1만원, 특대 1만2천원), 통마리추어탕(1만1천원, 특대 1만3천원), 미꾸라지숙회(소 3만5천원, 대 4만5천원), 미꾸라지튀김(1만2천원), 전복추어탕(1만6천원)",1~2만원대
4299,삼성,경천애인2237,RIBBON_TWO,"특안심(150g 4만9천5백원), 꽃등심, 채끝(각 150g 4만6천5백원), 소갈빗살, 치마살, 부채살(각 120g 4만7천5백원), 육회(130g 2만9천4백원), 갈비탕(1만5천9백원), 육개장(9천7백원)",4~10만원대
4300,삼성,곰바위,RIBBON_TWO,"특양구이(130g 3만9천원), 한우막창(130g 3만3천원), 한우양념갈비(200g 5만8천원), 한우주물럭(130g 4만3천원), 한우제비추리(130g 4만8천원), 한우육회(130g 3만9천원), 갈비탕(1만7천원), 설렁탕(1만3천원)",4~10만원대
4301,삼성,라이프,RIBBON_TWO,"디너코스(25만원), 주류페어링(15만원)",20만원 이상
4302,삼성,레트로오븐,RIBBON_TWO,"시골식빵(9천원), 라우겐크루아상(4천원), 행운빵, 올리브빵(각 3천5백원), 치아바타(3천원), 허브빵(2천5백원), 통밀빵(7천8백원), 프레첼(3천5백원)",1만원 미만
4303,삼성,몰타참치,RIBBON_TWO,"가마도로사시미(10만원, 12만5천원, 15만원, 18만원), 몰타정식(2만8천원, 3만9천원, 6만5천원), 생선사시미(10만원",10~20만원대
4304,삼성,세드라,RIBBON_TWO,"샤를로트, 제주백년초파블로바(각 8천원), 아몬드보스톡(4천3백원), 마들렌(2천2백원), 피낭시에(2천5백원), 커피(4천원~5천원)",1만원 미만
4305,삼성,세야스시,RIBBON_TWO,"런치오마카세(10만원), 디너오마카세(20만원) ",10~20만원대
4306,삼성,스위트에삐,RIBBON_TWO,"쿠루쿠루쎄종(5천5백원), 뿌릉뿌릉자몽(4천8백원), 티라미수롤, 몽블랑롤(각 5천원)",1만원 미만
4307,삼성,시추안하우스,RIBBON_TWO,"마파두부(2만7천원), 어향가지요리(2만5천원), 라즈지(3만1천원), 탕수육, 궈바로우(각 2만 9천원), 마라탕면(1만 5천원), 해산물마라샹궈(3만8천원), 동파육(4만 5천원), 깐풍기(3만원)",2~4만원대
4308,삼성,외고집설렁탕,RIBBON_TWO,"설렁탕(1만1천원, 특 1만6천원), 육개장(1만3천원), 도가니탕(2만2천원), 수육(중 4만8천원, 대 6만5천원), 도가니수육(6만원)",1~2만원대
4309,삼성,우래옥(대치점),RIBBON_TWO,"냉면(1만4천원), 한우갈비(180g 5만8천원), 한우등심소금구이(150g 6만원), 한우육회(150g 5만8천원), 한우불고기(150g 3만5천원)",4~10만원대
4310,삼성,익스퀴진,RIBBON_TWO,"런치코스(5만5천원), 디너코스(11만원)",10~20만원대
4311,삼성,중앙해장,RIBBON_TWO,"양선지해장국(9천원), 내장탕(1만3천원), 양지곰탕(1만원), 우족탕(1만7천원), 곱창전골(중 5만9천원, 대 8만9천원)",1~2만원대
4312,삼성,코너스톤,RIBBON_TWO,"런치코스(4만8천원, 5만6천원), 디너코스(11만8천원, 15만8천원)",10~20만원대
4313,삼성,투뿔등심고담,RIBBON_TWO,"등심(150g 4만2천원), 안심(150g 4만4천원), 불고기(150g 3만3천원), 육회(2만8천원), 우엉버섯잡채(1만6천원), 한우차돌볶음밥(2인 2만3천원)",4~10만원대
4314,삼성,피양옥,RIBBON_TWO,"물냉면, 비빔냉면(각 1만2천원), 만두, 녹두전(각 반접시 6천원, 한접시 1만2천원), 냉수육(반접시 1만3천원, 한접시 2만6천원), 냉제육(반접시 1만4천원, 한접시 2만8천원), 어복쟁반(소 7만원, 대 10만원), 불고기(2인 이상, 150g 3만2천원)",1~2만원대
4315,삼성,강마을다람쥐,RIBBON_ONE,"도토리물국수, 도토리비빔국수, 도토리묵사발, 도토리묵밥, 도토리새싹비빔밥(각 1만원), 도토리들깨칼국수(2인이상, 1인 1만원) 도토리전(8천원), 도토리전병(1만3천원), 도토리해물파전(2만4천원), 한방수육(2만5천원), 도토리묵무침(1만5천원) ",1~2만원대
4316,삼성,경평면옥,RIBBON_ONE,"평양냉면(1만1천원, 곱빼기 1만6천원), 편육( 2만6천원, 반접시 1만3천원), 제육(2만5천원,반접시1만3천원),평양손만두(1만1천원, 반접시 6천원), 어복쟁반(소 5만원, 대 8만원)",1~2만원대
4317,삼성,고메홈,RIBBON_ONE,"보리굴비정식(3만원, 평일점심 2만5천원), 주안상정식(3만8천원, 5만5천원, 8만9천원), 전복단호박갈비찜(6만원), 낙지볶음(4만원), 보리굴비(1만8천원)",4~10만원대
4318,삼성,국수마당,RIBBON_ONE,"고기국수, 멸치고기국수, 콩국수, 비빔고기국수(각 7천5백원), 비빔국수, 열무국수, 콩나물국밥(각 6천5백원), 멸치국수, 냉국수(각 6천원), 돔베고기(2만6천원), 아강발(1만6천원) ",1만원 미만
4319,삼성,그란구스또,RIBBON_ONE,"런치코스(2만6천4백원), 디너코스(5만5천원~7만2천6백원), 파스타(1만9천8백원~7만1천5백원)",4~10만원대
4320,삼성,꽃지,RIBBON_ONE,"간장게장정식(3만3천원, 특정식 4만2천원), 양념게장(소 3만8천원, 대 5만7천원), 게살비빔밥(2만2천원), 꽃게탕(소 6만원, 대 8만원)",2~4만원대
4321,삼성,능라도(강남점),RIBBON_ONE,"평양냉면, 비빔냉면, 평양온면, 평양온반, 만둣국, 접시만두(각 1만3천원), 녹두지짐이(1만5천원), 수육(4만원), 제육(2만8천원), 순대(2만원), 어복쟁반(중 7만원, 대 10만원), 불고기(3만2천원)",1~2만원대
4322,삼성,대치정육식당,RIBBON_ONE,"생등심(200g 4만2천원), 차돌박이(200g 2만8천원), 육회(200g 3만원), 특수부위(200g 4만9천원), 삼겹살, 목살(각 200g 1만3천원), 항정살(200g 1만5천원)",4~10만원대
4323,삼성,두꺼비정육점식당,RIBBON_ONE,"생등심(150g 2만8천5백원), 안심, 꽃등심, 갈빗살(각 150g 3만1천5백원), 안창살, 토시살(각 150g 3만9천원), 차돌박이(150g 2만1천원), 한우모둠(150g 1만8천원)",4~10만원대
4324,삼성,라칸티나,RIBBON_ONE,"파스타(1만7천원~1만9천원), 파스타세트(3만원~3만2천원), 스테이크세트(4만5천원~6만9천원)",2~4만원대
4325,삼성,리샨,RIBBON_ONE,"새우와사비크림(소 2만8천원, 중 4만4천원, 대 6만6천원), 탕수육(소 2만원, 중 3만8천원, 대 5만8천원), 마파두부(소 2만2천원, 중 3만2천원, 대 4만4천원), 깐풍기(소 2만4천원, 중 3만8천원, 대 5만8천원), 짜장면(6천원), 짬뽕, 중국냉면(각 9천원)",2~4만원대
4326,삼성,마담밍,RIBBON_ONE,"짜장면, 볶음밥(각 7천원), 중국냉면, 짬뽕냉면(각 9천원), 게살볶음밥(1만원), 탕수육(2인 2만1천원, 4인 2만6천원), 찹쌀탕수육(1만2천원), 동파육(2만8천원, 3만5천원)",1~2만원대
4327,삼성,망캄,RIBBON_ONE,"피자치즈바게트(4천8백원), 밤페이스트리(5천8백원), 크림치즈데니시, 쿠안아망(각 3천8백원) ",1만원 미만
4328,삼성,멘야미코,RIBBON_ONE,"야키니쿠동우동세트, 에비텐동우동세트, 로제돈가스, 로제크림우동(각 1만2천원), 직화삼겹우동(1만1천원), 연어덮밥우동세트(1만5천원)",1~2만원대
4329,삼송,삼송빵집,RIBBON_ONE,"마약빵(3천2백원), 김치고로케, 고추고로케, 단팥빵(각 1천8백원), 소보로팥빵(1천6백원), 크림치즈찰떡빵(2천3백원) ",1만원 미만
4330,삼송,삼송꾼만두,NOT,군만두(6개 6천원) ,1만원 미만
4331,삼송,삼송초밥,NOT,"삼송특선(8만원, 12만원), 초밥정식(2만7천원, 3만7천원, 5만원), 생선회코스(8만원, 10만원, 12만원), 튀김정식(3만5천원), 우동정식, 메밀정식(각 1만1천원, 1만6천원), 회정식(4만원), 점심특선(3만3천원, 4만원) ",4~10만원대
4332,삼양,바스크,RIBBON_ONE,"아메리카노(4천원), 플랫화이트, 카페라테(각 4천5백원), 흑당라테(5천5백원), 피낭시에(2천2백원),레몬케이크(3천원), 카늘레(2천8백원), 마들렌(2천원)",1만원 미만
4333,삼양,옥류헌,RIBBON_ONE,"점심특선(1만8천5백원), 한정식코스(2만5천원, 3만6천원, 4만6천원, 5만8천원, 6만8천원, 12만원, 14만원)",4~10만원대
4334,삼양,금강올갱이,NOT,"다슬기국밥(8천원, 특 1만원), 다슬기무침(2만원) ",1만원 미만
4335,삼양,대하정,NOT,"토종닭백숙(5만9천원), 오리로스(5만7천원), 숯불고기(2만2천원)",2~4만원대
4336,삼양,명당양과(삼양점),NOT,"쑥찐빵(6개 3천원), 찰보리빵(6천원, 1만원, 1만4천원), 우리밀호두과자(5천원, 9천원), 크림치즈롤, 호두롤(각 4천5백원), 오곡브레드, 갈릭브레드(각 3천5백원)",1만원 미만
4337,삼양,백란,NOT,"닭백숙(5만원), 닭볶음탕(5만원)",4~10만원대
4338,삼양,백운산장,NOT,"토종닭백숙(5만5천원), 토종닭볶음탕(5만5천원)",2~4만원대
4339,삼양,우리콩순두부,NOT,순두부정식(7천원),1만원 미만
4340,삼양,이촌쉼터,NOT,"옹심이칼국수(6천원), 메밀만둣국(6천원), 메밀칼국수(5천원), 감자전(5천원)",1만원 미만
4341,삼양,충북횟집,NOT,"모둠회(소 8만원, 중 10만원, 대 12만원), 매운탕(소 3만원, 중 4만원, 대 5만원), 킹크랩(1kg 10만원), 오징어회(시가) ",2~4만원대
4342,삼양,화성식당,NOT,"접짝뼛국, 각재깃국(각 8천원), 멜국(9천원), 갈칫국(1만원) ",1만원 미만
4343,삼양,이태리백반,NEW,"대창스파게티(1만7천원), 수비드스테이크(2만5천원), 스테이크크림스파게티(1만6천원), 아라비아타스파게티(1만6천원), 미트&치즈 스파게티(1만6천원), 카르보나라 스파게티(1만4천원), 전복전복리조토(2만원)",2~4만원대
4344,삼전,고려삼계탕,RIBBON_ONE,"삼계탕(1만6천원), 산삼삼계탕, 전복삼계탕, 오골계탕(각 2만2천원), 산삼전복삼계탕(2만8천원), 고려통닭(1만7천원)",1~2만원대
4345,삼전,군산오징어,RIBBON_ONE,"오징어불고기, 오삼불고기, 오징어닭갈비(각 1만3천원), 오낙불고기(1만5천원), 오징어튀김, 새우튀김, 바다장어튀김(각 1만2천원)",1~2만원대
4346,삼전,마담타이,RIBBON_ONE,"마담국수(9천5백원), 마담매운국수(1만1천원), 마담커리(2만원), 코코넛강황밥(1천5백원)",1~2만원대
4347,삼전,백원,RIBBON_ONE,"런치코스(4만5천원,5만5천원)디너코스(7만원,10만원,12만원)",10~20만원대
4348,삼전,갯돌,NOT,"장어구이(200g, 1만8천원), 낙지회(3만5천원), 삼합(중 6만원, 대 8만원)",2~4만원대
4349,삼전,도나우,NOT,"연탄불고기(180g, 9천원), 연탄고추장불고기(350g, 1만원), 고추장불고기(350g, 6천원)",1~2만원대
4350,삼전,돈까스의집,NOT,"돈가스, 생선가스, 함박스테이크",1만원 미만
4351,삼전,사카바게라게라,NOT,"코스(3만4천원~5만5천원), 카츠샌드(1만8천원), 우니쿠시아게(1만9천원), 혼마구로사시미(2만원), 전갱이후라이(1만6천원), 새우튀김버거(1만1천원), 우니동(3만2천원), 크림토마토나베(2만2천원), 가지미소아게(1만5천원), 이베리코스팸카츠마요(1만1천원), 페페론치노파스타(1만5천원)
",2~4만원대
4352,삼전,삼전회전초밥,NOT,"도미, 광어, 전어, 연어알, 해삼, 장어구이 등(한접시 4천원)",2~4만원대
4353,삼전,안재식당,NOT,"안재한상(9천원), 계반, 한우소금구이, 송이버섯전(각 1만2천원), 우반, 굴솥밥(각 1만4천원), 제육볶음(6천원), 굴전(1만5천원), 한우수육(소 1만8천원, 대 3만5천원)",1~2만원대
4354,삼전,어향원,NOT,"코스요리(2만원~6만원), 삼선짜장면, 삼선짬뽕, 삼선우동, 삼선울면(각 8천원), 기스면, 간짜장, 짬뽕, 우동(각 6천원), 고추잡채밥(1만1천원),  볶음밥, 짜장밥(각 6천원), 찹쌀탕수육, 꿔바로우(각 1만8천원), 난자완스(3만원), 깐풍육(2만5천원), 해삼전복(8만원), 칠리새우, 크림새우(각 3만원)",2~4만원대
4355,삼전,완도산,NOT,"광어(소 2만3천원, 중 4만5천원, 대 5만5천원), 우럭(소 2만5천원, 중 4만5천원, 대 5만5천원), 모둠회(6만원)",2~4만원대
4356,삼전,원광,NOT,"육회(4만원), 꽃등심(4만5천원), 안창살(4만5천원), 갈비살,제비추리,생등심(3만5천원), 차돌박이(3만원), 양곰탕(1만원), 불고기정식(2만원, 2시이전 6천원), 육회비빔밥(1만원), 찌개(5천원), 원광해장국(6천원)",2~4만원대
4357,삼전,유원설렁탕,NOT,"설렁탕(8천원), 소머리설렁탕(1만1천원), 도가니탕(1만5천원), 수육(3만2천원), 도가니편육(3만5천원), 모둠수육(5만원)",1~2만원대
4358,삼전,카페바이,NOT,"아메리카노(hot 3천원, ice 3천5백원), 플레인와플(7천8백원), 모히토(5천원)",1만원 미만
4359,삼전,호림,NOT,"호림정식(7만원), 사시미코스(8만원~15만원)",4~10만원대
4360,삼전,후포항,NOT,"세꼬시(3만5천원~10만원), 모둠회(1인3만5천원), 피문어(4만5천원), 골뱅이(4만5천원)",2~4만원대
4361,상갈,하이드파크,NOT,"런치세트(1인 2만5천원~3만6천원), 디너세트(1인 4만원~12만원), 고르곤졸라피자, 연어샐러드(각 1만7천원), 알리오올리오(1만3천5백원), 훈제오리스테이크(2만9천원), 요거트셔벗(7천원), 아메리카노(4천5백원)",2~4만원대
4362,상갈,노란상소갈비,ATTENTION,"이동갈비(250g 1만6천5백원), 정갈비(230g 1만8천5백원), 생갈비(200g 2만1천5백원), 한우육회(120g 1만8천원), 양곰탕(7천원), 비빔냉면(5천원), 회냉면(6천원), 우렁된장찌개(6천원)",2~4만원대
4363,상계,당고개냉면,RIBBON_ONE,"함흥냉면, 평양냉면, 설렁탕, 육개장(각 8천원), 회냉면(1만원), 왕만두(6천원), 편육(1만원), 갈비탕(9천원), 홍어무침(1만8천원)",1만원 미만
4364,상계,수락이오냉면,RIBBON_ONE,"물냉면, 비빔냉면(각 6천원), 열무냉면, 왕돈가스(각 7천원), 회냉면(8천원), 왕만두, 튀김만두(각 8천원)",1만원 미만
4365,상계,달인보쌈집,NOT,"마늘보쌈(소 3만원, 중 3만6천원, 대 4만2천원), 마늘보쌈정식(점심특선 7천원)",2~4만원대
